sample_id,energy_gj_tco2,clean_addition_growth_rate,aether_clean_share,clean_deliverability_fraction,robot_output_growth_rate,aether_robot_share,robots_per_mtco2_y_capacity,storage_terminal_gtco2_y,cost_usd_tco2,annual_budget_trillion_usd,durability_fraction_100y,residual_emissions_2046_gtco2_y,rebound_fraction_of_gross,gross_overbuild_factor,execution_realization_fraction,clean_energy_available_twh_y,energy_limited_capacity_gtco2_y,robots_in_service_for_aether,robot_limited_capacity_gtco2_y,storage_capacity_gtco2_y,budget_limited_capacity_gtco2_y,program_execution_capacity_gtco2_y,gross_capacity_gtco2_y,durable_100y_credit_gtco2_y,rebound_gtco2_y,net_after_emissions_and_rebound_gtco2_y,binding_constraint,gross_100_pass,durable_100_pass,positive_climate_reversal_pass,strong_reversal_pass
8299,2.8819511848620665,0.15187623233576297,0.5646596017209862,0.8278889298506692,0.16077422879498018,0.20566295864877282,123.8729819654755,79.24511245267553,81.24583818530468,8.033342361084074,0.7341663078027167,21.259232862871382,0.42389342629808197,1.334512588910116,0.8654047874569117,48341.42681669596,60.38587240971422,11058218.59547182,89.2706256038451,79.24511245267553,98.87697069186127,115.4893583364332,60.38587240971422,44.33327299048583,25.597174355752575,-2.523134228138126,clean_energy,0.0,0.0,0.0,0.0
8300,2.3903659673716424,0.06278676242054743,0.18349799965990482,0.6599040365622126,0.2801702537854448,0.28487458911612745,83.5236292577207,94.74242161852686,129.16887795604111,4.218851576054757,0.768522320286544,31.159496120980407,0.20850234237086962,1.1948691678370782,0.8196398481338047,4249.550955559194,6.400017256284247,84938351.11780626,1016.9379835701377,94.74242161852686,32.66151756377818,97.93623832657484,6.400017256284247,4.918556111673491,1.3344185891492517,-27.57535859845617,clean_energy,0.0,0.0,0.0,0.0
8301,3.7345556352658993,0.1662349599031242,0.40926372913794695,0.8450970378459017,0.21331168567258527,0.22525291573719314,84.61390306019115,78.6312186582888,54.66923131250984,6.895562436511776,0.8824061432637369,21.808850380227987,0.21239606281085266,1.0671726479227117,0.78376105972671,42911.53684765741,41.36543882029157,26130853.888951063,308.82458962284903,78.6312186582888,126.13241984497924,83.64083654472637,41.36543882029157,36.50111733382555,8.785856341873131,5.906410611724429,clean_energy,0.0,0.0,1.0,0.0
8302,3.3323315118098895,0.05514632220448265,0.6513297980606263,0.9565807887870671,0.16477646704867932,0.27505905814961124,102.50568038916634,87.92018065220796,210.42400946159424,11.579680117605646,0.8280709490662257,15.046718730303336,0.09183376573987502,1.2754252884403399,0.9647398184221605,20044.33143708113,21.654386101069527,15695497.088018795,153.11831528194634,87.92018065220796,55.030222773695044,123.0453561180965,21.654386101069527,17.93136805015913,1.9886038204464245,0.8960454994093685,clean_energy,0.0,0.0,1.0,0.0
8303,1.7238823232205085,0.18294459349657077,0.5217655562549679,0.8592835273915892,0.20443859664819103,0.2872934780337406,296.58218479018836,89.04135539535812,195.8423185039028,7.082543327160765,0.9017202957728269,11.060953025171802,0.2077224424795558,1.1279776117570324,0.8444643311066459,68868.74350739106,143.81925801259837,29319363.316236228,98.8574662263604,89.04135539535812,36.16451940145726,95.25368594156743,36.16451940145726,32.61028113116418,7.512182301169986,14.03714580482239,budget,0.0,0.0,1.0,0.0
8304,1.9098047426119464,0.11826613023960125,0.38385136518877866,0.9179087604191069,0.23681137873531372,0.2073927730637538,141.63218360359684,115.02082024367394,99.02872388944228,11.009842578716404,0.7754990378752268,21.49657689347364,0.43176460620602386,1.1771204024030084,0.7179580629915293,23950.821196288416,45.14752444729789,33669976.79979276,237.72828987816078,115.02082024367394,111.17827380072089,84.51230840170734,45.14752444729789,35.011861771327794,19.49310311416441,-5.977818236310256,clean_energy,0.0,0.0,0.0,0.0
8305,3.0335151025566476,0.0779115245355178,0.5203439711675345,0.8568730050147719,0.2036264601732473,0.10672575193058845,228.8679131941765,131.85834942854643,55.62938447384675,7.974040880024526,0.9116870981386234,28.027460634251707,0.44607908684925246,1.30961114918452,0.9187829102851173,18646.57716733199,22.128677634016043,10764381.947981814,47.03316335500939,131.85834942854643,143.342245387838,120.324834298959,22.128677634016043,20.174429897801144,9.871140312163353,-17.72417104861392,clean_energy,0.0,0.0,0.0,0.0
8306,3.844235659267767,0.1209314145252113,0.34836193477516786,0.9225299099585658,0.19104091853660238,0.14576437792529467,79.6075770238869,68.19287826841443,97.58928149069148,9.448765637982945,0.7964043751980209,12.276369600740171,0.23379967682019642,1.1875860801716198,1.007202152128633,22575.367029993387,21.14108720469452,12242685.562608896,153.78794356390696,68.19287826841443,96.82175638196713,119.61392557868626,21.14108720469452,16.836854346261614,4.942779356085169,-0.3822946105637266,clean_energy,0.0,0.0,0.0,0.0
8307,2.3620484902686596,0.11223466117065259,0.5284382283098052,0.835897186081224,0.3084916221847848,0.1320552203441116,110.82221166626277,151.5009149433729,114.93778312620428,10.663425590670691,0.8449264545753157,12.207483961598683,0.2760639893118376,1.223734777317345,0.9785082591129585,27884.091451565062,42.49816616347985,58080966.98729243,524.0913902909756,151.5009149433729,92.7756330480292,119.74345865687792,42.49816616347985,35.90782486246167,11.732213289527602,11.968127611335388,clean_energy,0.0,0.0,1.0,0.0
8308,4.524246094280112,0.18421643300512514,0.665944994020465,0.7871243608320688,0.2465275360487278,0.3453032462244212,163.81885652694567,106.89528600104452,110.0232394143023,8.714597963971311,0.856854377843104,15.729958376011059,0.1140510342931265,1.281068637825685,0.915206822850934,81842.04587681378,65.12275393883291,64328334.02836314,392.6796669941481,106.89528600104452,79.20688402161763,117.2442757878419,65.12275393883291,55.80071680968823,7.427317442740672,32.6434409909365,clean_energy,0.0,0.0,1.0,0.0
8309,2.3743383372222993,0.1096900761862129,0.23857571405711786,0.819325593683398,0.24860386172364,0.12717777141929454,128.2539989703642,126.22611856223861,93.87912140562047,8.031642916683136,0.7496800357035881,18.457820989122116,0.16965211020462156,1.1236799896177017,0.9673741167267003,11961.555010149403,18.136251839708294,24397029.726710785,190.22431988532566,126.22611856223861,85.55302602355083,108.70189374398919,18.136251839708294,13.596385926721778,3.076853395808962,-7.9382884582093,clean_energy,0.0,0.0,0.0,0.0
8310,1.5762646755438037,0.15207575870282786,0.6160064141924191,0.6697326800371344,0.13307472538823178,0.15303493626060363,229.0979292323092,100.27629445628004,152.73849635883562,5.126443022637602,0.7376946841756462,17.675730784440226,0.41141217799426966,1.285142505966446,0.9644417677803345,42770.29027233146,97.68222771805333,5430665.844003269,23.704561024191893,100.27629445628004,33.56352946276106,123.94451103039285,23.704561024191893,17.486728658263573,9.752345079360863,-9.941347205537516,robot_supply,0.0,0.0,0.0,0.0
8311,3.904332519408368,0.18172303878715182,0.560705470120533,0.9085967204410375,0.30363408685828186,0.16593301613800443,144.2735676634401,129.38812158055617,148.4112505726296,9.616408811859204,0.9341108173795213,13.645580313559847,0.1946559241644129,1.1700336898016082,0.9186464979717246,77039.75028290605,71.03470302280714,68305107.24842575,473.44158985357046,129.38812158055617,64.79568614074255,107.48473516451824,64.79568614074255,60.52635134359594,12.612864167593482,34.267906862442615,budget,0.0,0.0,1.0,0.0
8312,4.5009413385346635,0.20188068026536893,0.4254295624202967,0.8176734677664901,0.33211125075500386,0.09599880904595741,320.92643125089035,122.55003332961297,59.599628342847474,5.320092119684398,0.8633966402826795,14.669130535585676,0.5089256631193808,1.1685552296014095,0.9364025475389636,68169.16964504043,54.523930054605295,58106536.95114633,181.05874522289014,122.55003332961297,89.26384723543096,109.42380939387382,54.523930054605295,47.075778024154026,27.748627258914738,4.658020229653616,clean_energy,0.0,0.0,1.0,0.0
8313,2.2854616745622125,0.15826861351092852,0.4478829918906313,0.7919030366316017,0.1555307027846723,0.10088952739075398,148.49766802437466,113.46645155203078,54.97121080497571,6.410760884459288,0.7835214416197839,30.86493002480182,0.12271659009511714,1.1906173807578873,0.7635043937434102,39768.24540638653,62.641909534718124,5017072.6343559455,33.78553145718379,113.46645155203078,116.62033254466752,90.90416014759177,33.78553145718379,26.471688313223197,4.146045214976908,-8.53928692655553,robot_supply,0.0,0.0,0.0,0.0
8314,3.4765100744311845,0.13813388744072308,0.5798877966280919,0.8128432967194508,0.3046664654184392,0.24929570199358814,47.81130000311099,102.8227171511144,184.20845088019783,7.985049558429788,0.9153317289118951,9.440926787472165,0.16180674000008752,1.2498972481783852,1.016754260212655,41006.13525187693,42.462723750602215,104076803.56570092,2176.824381661424,102.8227171511144,43.34790027425485,127.08383519134472,42.462723750602215,38.86747834494692,6.870754901609234,22.555796655865517,clean_energy,0.0,0.0,1.0,0.0
8315,2.6443904251543877,0.13068068493361215,0.46630817888176745,0.9582711230284591,0.27881611716683546,0.3788342539122705,319.8462318453088,87.82398868640607,197.39690808739138,12.638159114406292,0.8434475436479281,25.95549211969258,0.25514158741777065,1.179221412001674,1.0028332011036767,35420.8242749418,48.220930682860775,110855323.47064523,346.58943089959416,87.82398868640607,64.0240986389267,118.25623834076363,48.220930682860775,40.67182553687593,12.303164801187382,2.4131686159959678,clean_energy,0.0,0.0,1.0,0.0
8316,4.5735115093138194,0.14281105942360825,0.5696106417205495,0.5644753192084078,0.23607211076870582,0.18748047158763465,244.67083760371173,101.69137248561769,106.37978332321532,6.972657597536963,0.8449518500010569,14.122421883929615,0.3694718158995961,1.0833109042718405,0.7855010337109233,29661.26532414574,23.347608276369105,30119284.861218393,123.10124555997136,101.69137248561769,65.54495017490147,85.09418351358458,23.347608276369105,19.72760480621806,8.626283226782531,-3.0211003044940856,clean_energy,0.0,0.0,0.0,0.0
8317,1.9414691165411324,0.10734825466631231,0.4451073574523329,0.7458414114484365,0.29087125340192166,0.1540965921685527,112.57225538920653,63.20245339242108,71.90493610056268,6.9913871403056405,0.8737398540512433,30.139585599402288,0.3304373402565484,1.1297461131994015,0.8881819393257896,19743.29033954763,36.6093102469733,53255372.19050866,473.07724275740867,63.20245339242108,97.23097633419538,100.34200937672175,36.6093102469733,31.987013392107137,12.097083106636662,-10.249655313931813,clean_energy,0.0,0.0,0.0,0.0
8318,3.431132204988891,0.21298547287925157,0.43294639853587635,0.7700527514870287,0.14404926552310593,0.1995835670157866,267.0081429986856,77.88122185026074,104.91092620196731,11.098155807585115,0.7870977871169474,18.40743164752945,0.3783697087646233,1.148753226934983,0.7302369560634997,75404.05760251293,79.11516990640862,8357185.485089447,31.299365596990746,77.88122185026074,105.78646294876577,83.88620597051246,31.299365596990746,24.63566139955573,11.842731845450858,-5.614502093424578,robot_supply,0.0,0.0,0.0,0.0
8319,2.204288074721692,0.11162963442625448,0.5156051362134508,0.8775402656279074,0.3077050099138651,0.35964030554455323,60.20386781374817,115.20958151831508,116.61250010379322,7.4464406529973,0.8566437497220738,25.23409819423865,0.25366649276042946,1.1502731034593134,0.682784846315985,28351.726338933608,46.303482739227555,156493103.27095568,2599.38620148287,115.20958151831508,63.85628167108543,78.53890441668784,46.303482739227555,39.66558907892321,11.745642069052938,2.6858488156316227,clean_energy,0.0,0.0,1.0,0.0
8320,2.590573308936776,0.17851968945591157,0.5968570978002209,0.8868867157151776,0.227418415760836,0.34547153238208395,159.96319592793645,102.44780903247545,92.51440738640923,7.817166611855818,0.7817899772222765,12.94337865666763,0.4827616510971299,1.1484507351621038,0.7705706284640939,76829.23854840807,106.76604202634408,49064261.4525644,306.7221879879662,102.44780903247545,84.49674848162292,88.49624047539129,84.49674848162292,66.0587110708044,40.79178980932718,12.323542604809596,budget,0.0,0.0,1.0,0.0
8321,1.6936024090756179,0.14524161926915108,0.6801468854278628,0.8647566209444166,0.27409445906317753,0.26106079133897875,94.2128405154474,86.37091727668428,121.50293411140441,10.52436999773748,0.8465826685864746,16.66206328565573,0.291812307829405,1.1330458699633155,0.8457471630800382,55941.15050197625,118.91110967244892,71549299.31441562,759.4431812368952,86.37091727668428,86.61823745003413,95.82703301610279,86.37091727668428,73.12012163635703,25.204096699851867,31.253961650849426,storage,0.0,0.0,1.0,0.0
8322,4.940624343783347,0.10414013403090938,0.4154440370673429,0.7836717440107293,0.25546271335887805,0.13405301520256563,46.34374896383591,131.7163112189892,167.4911801827728,5.304034994066425,0.8526335518542346,13.717541169960915,0.4539884689001744,1.1337289022663206,0.7930267077605749,18621.874053930067,13.568881568278162,28321936.031681526,611.1274263500434,131.7163112189892,31.667548036132164,89.9077298857271,13.568881568278162,11.569283686250467,6.1601157678704,-8.30837325158085,clean_energy,0.0,0.0,0.0,0.0
8323,2.6372816538886807,0.1494722595798029,0.4153401578117164,0.8454364871363387,0.21876310578903818,0.3367376781309669,85.10946214403828,87.79471106858284,47.913744995040915,5.5091789304636105,0.8946229904198406,13.355282244194465,0.240213898448366,1.220185863065585,1.0631905464339975,35226.18204696978,48.08521500997178,42249344.176585786,496.4118337992018,87.79471106858284,114.98117984794993,129.7290074503738,48.08521500997178,43.01813884720196,11.550736955273207,18.11211964773429,clean_energy,0.0,0.0,1.0,0.0
8324,1.6174801209536152,0.17511096095958306,0.4997559069379387,0.6814533420113622,0.13686129650061624,0.2770888219982677,130.10444681347138,109.46263335500862,78.22089205039882,6.948751167147002,0.8800786900969462,21.37973990452651,0.08289240577166729,1.1216999193634307,0.9508553681155146,47319.82678560535,105.31899231487647,10412033.625182267,80.02826867332082,109.46263335500862,88.83497726757992,106.65743897414579,80.02826867332082,70.43117386474266,6.633735720072919,42.41769824014323,robot_supply,0.0,0.0,1.0,1.0
8325,3.203952324406452,0.15189411612848364,0.1755252386906754,0.8999712460318787,0.12176667922663165,0.30792745716625136,323.4553283385593,103.94719597403255,40.46774210314703,6.510889202787087,0.8222570577363821,19.901941991632288,0.09256375156803837,1.1714007700605347,0.8340857082733579,16339.057491159734,18.358764741941613,9203140.61840393,28.452586221646786,103.94719597403255,160.89084451985667,97.7048640967898,18.358764741941613,15.095623880383341,1.6993561386691454,-6.505674249918092,clean_energy,0.0,0.0,0.0,0.0
8326,3.678183885042495,0.21595642041170335,0.6006952978973374,0.7640790975356166,0.2950662646713822,0.36434322586660667,146.96783402169785,120.23786704778583,67.43083685873907,10.860462461000147,0.8388639198709356,19.702491567790858,0.20186141159783333,1.0587061117499446,0.843878030604597,107872.49178508308,105.57954212281382,133385233.76097943,907.5811360279478,120.23786704778583,161.06076932949446,89.34188285725935,89.34188285725935,74.94568206229052,18.03467858837464,37.20851190612502,program_execution,0.0,0.0,1.0,0.0
8327,3.282110865753286,0.11102755444717902,0.5193960487762544,0.9133936565692875,0.33018325211322286,0.3097417811635754,68.3619599007728,139.30196797656487,93.62727906916457,7.089088638754754,0.8633161714137808,11.379809513017262,0.08032204935793304,1.262144187669238,0.7811450451695089,29509.05497412022,32.36715706812392,182687982.7328971,2672.363153398004,139.30196797656487,75.71605956334463,98.59176784873202,32.36715706812392,27.94309011960124,2.599796387601821,13.96348421898216,clean_energy,0.0,0.0,1.0,0.0
8328,4.051311471272382,0.15951096456036234,0.43655877341400917,0.9533002490708644,0.1565168612013863,0.2839582614597918,316.9409163554262,126.28042905539957,149.22989326944463,4.522226977836374,0.8761873244945192,9.07702330619071,0.5419298275049984,1.2370579425472432,0.9179936534851104,47404.15042914785,42.123382207227635,14330043.21626165,45.21361072923619,126.28042905539957,30.303760719517427,113.56113402517177,30.303760719517427,26.551771026956082,16.422511819480825,1.052235901284547,budget,0.0,0.0,1.0,0.0
8329,3.5513336891905682,0.10779670529860921,0.44827298480348265,0.6933677761505528,0.20479387064626542,0.0804591411369968,139.7843885842144,127.1194871748099,137.71577362495375,5.495442037625353,0.8759725420972962,19.400848510782545,0.2232596577151587,1.2670892499404058,0.9011151195567251,18586.002947941164,18.840699429694666,8253502.468915869,59.04452244281534,127.1194871748099,39.904230960436564,114.179328094909,18.840699429694666,16.503935374320715,4.206368105787817,-7.103281242249647,clean_energy,0.0,0.0,0.0,0.0
8330,3.709183533766792,0.22341169147679252,0.296673909637309,0.6549761728216068,0.2504487462989431,0.22942067114512482,222.61392539084045,87.492734404468,99.73371311968188,5.6111460221787075,0.8057972796526879,13.182072116816007,0.12842978268088054,1.231788743733418,0.8677402456064811,50292.75796455398,48.81234024257851,45170081.56323878,202.90770886832095,87.492734404468,56.261276620125955,106.88726670225351,48.81234024257851,39.332850980951186,6.2689582494995575,19.88182061463562,clean_energy,0.0,0.0,1.0,0.0
8331,3.6510089654064064,0.19783707408441606,0.6261299916377012,0.6297375280353014,0.1588014352066342,0.10031008436657718,114.77193363531859,116.48942487942591,121.19455826409222,5.233066615942018,0.7522163014618697,7.050737763092515,0.5812553197012645,1.2685975761651782,1.0045424454406697,73345.09680198469,72.32037800754988,5237486.567055203,45.63386187861071,116.48942487942591,43.17905598152984,127.43601114410744,43.17905598152984,32.4799897910414,25.098055988942928,0.33119603900595607,budget,0.0,0.0,1.0,0.0
8332,1.9243801875547175,0.22980632226093214,0.6046082302126508,0.8602860170452038,0.3371350497388541,0.23165775636778918,119.06495369695381,74.3108455501085,150.10427322266355,10.728736860162675,0.8011772723449146,11.163331971197906,0.18537918965011924,1.238734175574593,0.8993817549747685,146240.93184334942,273.57762153279725,149988717.9351963,1259.7218012359053,74.3108455501085,71.47522605334325,111.40949167755005,71.47522605334325,57.264326649653725,13.250019485827861,32.850975192627956,budget,0.0,0.0,1.0,0.0
8333,1.6316369127575554,0.15054111326047387,0.2672250903715673,0.7228289800123345,0.2709577054461646,0.3145161861440104,259.92183111513043,96.91459988778442,89.99958687274733,7.445702053056596,0.8126973351151676,12.598948732247651,0.4476308167277648,1.0870482724424844,0.8901872633675352,19640.435509546714,43.33413106894714,82521447.51038614,317.48563464772565,96.91459988778442,82.73040256933913,96.7676526793982,43.33413106894714,35.21753283926473,19.397692482580812,3.220891624436266,clean_energy,0.0,0.0,1.0,0.0
8334,4.06050604986873,0.08187569574380826,0.2613799977746203,0.5530874766223075,0.13042019742311267,0.25880581012752557,48.16584109228618,138.06450630228184,142.5086821949854,12.290637592567201,0.9135047784668088,13.815346509580776,0.5561705206100296,1.2006058715838106,0.9044971597897591,6334.459022105639,5.616061692684221,8822217.562132044,183.1633656148264,138.06450630228184,86.24483367091078,108.59446008744649,5.616061692684221,5.130299192431431,3.1234879553982275,-11.808535272547571,clean_energy,0.0,0.0,0.0,0.0
8335,2.162030971130163,0.12229633891957112,0.48709866140745517,0.6387680987782789,0.20198606579694073,0.27811213946782865,71.37170683913865,77.41981852254565,85.45823651732823,11.903992777018017,0.8122613546774256,13.982736217217099,0.2974759945365979,1.1587459615130884,0.9227059371318536,22228.143096424617,37.012103996502375,27391319.009679444,383.783998208358,77.41981852254565,139.29602648194435,106.91817783156849,37.012103996502375,30.063501731660775,11.010212446251535,5.070553068192142,clean_energy,0.0,0.0,1.0,0.0
8336,1.6503392653342501,0.20347729321957503,0.5541061536449748,0.645164038995139,0.24322854202297037,0.19893407254772416,306.4807948593627,102.14347196480048,97.23316197522696,8.925001039752818,0.8593321377864561,9.11512495532789,0.35449323753763995,1.1913254465469663,0.9368924254655882,71513.21573748077,155.99675900748133,35372156.35972772,115.4139409484344,102.14347196480048,91.7896822282374,111.61437871342622,91.7896822282374,78.87782385593071,32.538821625639045,37.22387727496378,budget,0.0,0.0,1.0,0.0
8337,3.198370440218761,0.12236042478137518,0.3665878792556505,0.8196082746162094,0.12493587808940378,0.2489098477507708,299.2144842790355,120.06461771563337,113.27207989705889,6.375877132622874,0.9086233962601054,9.34680445133407,0.1321510132726828,1.2554719377547694,0.956120330910497,21481.833534702957,24.179375769756405,7806987.911629859,26.09161094069689,120.06461771563337,56.288161552407615,120.0382244574933,24.179375769756405,21.969946531365363,3.1953290082742636,9.42781307175703,clean_energy,0.0,0.0,1.0,0.0
8338,3.239275483987202,0.1158582410377291,0.5402179110161074,0.7053090712142366,0.2690347776417942,0.23217710064536173,94.80001517997903,107.95744381937857,81.12286887733589,7.279650633962344,0.817883572488331,25.13807266640269,0.09248099556900641,1.0647412815510708,0.9420342568667284,25144.852389992055,27.94497382252563,59308248.03690827,625.6143305917284,107.95744381937857,89.7361093697234,100.3022761921291,27.94497382252563,22.855735023060152,2.584379000256993,-4.8667166435995295,clean_energy,0.0,0.0,0.0,0.0
8339,4.38335368829202,0.20909428918993314,0.6977525866583223,0.6720236060394138,0.2019160622672756,0.26690822852157425,126.77507598842249,114.20435610917531,118.96123762048975,7.933063970231224,0.9226997514116823,25.770166278828846,0.2898586619657995,1.078326810802258,0.9864008710649164,100854.34818789322,82.83056291948199,26261167.910563968,207.14771973761012,114.20435610917531,66.68612506822845,106.36625054680005,66.68612506822845,61.53127102306274,19.329550983960658,16.43155376027324,budget,0.0,0.0,1.0,0.0
8340,3.64336074860368,0.15740238782900054,0.3621510727505426,0.8558524661163693,0.2756159406826554,0.35442823309667393,123.5860283313549,56.865808849084814,190.446774266662,8.551475231188931,0.9108848565398463,26.82627992962064,0.2435296278764129,1.1805885852737026,0.886504823108076,34373.146647161484,33.96406133463617,99212457.23893335,802.7805293081196,56.865808849084814,44.902179436314455,104.65974749514774,33.96406133463617,30.93734913631061,8.271255217995611,-4.160186011305642,clean_energy,0.0,0.0,0.0,0.0
8341,3.9197714733228968,0.06447603566354568,0.5174440435223913,0.8943265478930732,0.27183853874716707,0.1766003008466877,203.0287253180783,86.57111816924815,152.59440257357446,5.12790841940544,0.8364251388176075,26.22935009983655,0.24282440158400087,1.1921391093366867,0.9383748122436999,16557.93047036306,15.207149217496402,46906966.03461943,231.03610566008263,86.57111816924815,33.604826474109906,111.8673312892185,15.207149217496402,12.7196418952645,3.692666908537171,-17.202375113109223,clean_energy,0.0,0.0,0.0,0.0
8342,3.628212532749912,0.1253847071639934,0.4512504431045651,0.6116310494874075,0.23350980842843325,0.17160037271476153,141.17763271915874,79.58308533460686,67.65031422995816,5.106925615666551,0.8945800178766721,20.04842764189872,0.23097274891120995,1.236385175998285,0.7911981129385217,20485.410125729144,20.326118105526163,26581791.080141317,188.28613689124418,79.58308533460686,75.49005017636722,97.8225618115005,20.326118105526163,18.183339098204943,4.694779373527293,-6.559867917221069,clean_energy,0.0,0.0,0.0,0.0
8343,1.8357196113118954,0.1365937654551726,0.2215696846969577,0.698255147065138,0.1891583631669857,0.30346925953010667,118.53367627017991,80.14795752338071,40.66718405349607,7.603607839311234,0.9011834018570879,12.857212299323084,0.08470291721173694,1.131783727001448,0.9609700425451866,13202.467930813878,25.891146043247577,24796860.420060586,209.19675488288937,80.14795752338071,186.9715844920314,108.76102562885312,25.891146043247577,23.332671069232532,2.19305559981819,8.282403170091257,clean_energy,0.0,0.0,1.0,0.0
8344,2.266712907493077,0.11559929545552242,0.30020491969733365,0.9395724531080382,0.16913766286728543,0.13167707811971324,201.57578395108695,92.75401748943379,90.30845606556713,6.779030742045919,0.8950562285414839,25.237175141925,0.2587951554888179,1.2485139391956228,0.8706112156026924,18555.294148150842,29.46957186881729,8015353.813248263,39.76347583097191,92.75401748943379,75.06529330015456,108.69702383000072,29.46957186881729,26.376923853635812,7.626582433979464,-6.486833722268652,clean_energy,0.0,0.0,0.0,0.0
8345,4.046988804343652,0.1931284424967918,0.40811923871338474,0.7555249832167301,0.26733254140465,0.12713274819749193,116.62879015777963,62.89348624744181,135.91533985153586,6.356477230968231,0.8258807303752238,22.28580403855823,0.5647341157380001,1.1756613046912858,0.964782107844885,53982.9873311348,48.02058117469971,31713817.284141596,271.92100030565354,62.89348624744181,46.76791624780242,113.42569916517263,46.76791624780242,38.62472082886236,26.41143782711155,-10.07252103680742,budget,0.0,0.0,0.0,0.0
8346,2.3600919399497284,0.16016797468056593,0.48337646710308246,0.8633984221301698,0.2819130031398556,0.21864770530686495,123.87907811633096,130.09940284066968,122.84783866154234,6.797441183253868,0.8689475679688243,8.81026049370634,0.549140923994808,1.1313274767324655,0.9899903858825777,47936.02559731088,73.11990233481964,66782875.977835,539.0972954700333,130.09940284066968,55.33220003960733,112.00033252499364,55.33220003960733,48.08078065478127,30.385175456415517,8.885344704659417,budget,0.0,0.0,1.0,0.0
8347,2.6098353402703305,0.15661513580528993,0.4440244725719438,0.617262809597136,0.32060248373652944,0.27769049035889254,305.03153976253634,66.5404672212077,83.77114047507135,6.742009928576017,0.8115063302295991,21.2716668790764,0.3302237394923426,1.2792545696475215,0.8670430190266254,30093.673490543744,41.51113401458337,143941188.64312005,471.8895257689636,66.5404672212077,80.48129571045183,110.91687441707934,41.51113401458337,33.686548027843635,13.707961904863502,-1.2930807560962663,clean_energy,0.0,0.0,0.0,0.0
8348,2.56264016570618,0.201774276223742,0.36822065132506293,0.6232826308733719,0.22995325540845618,0.21616501890957707,307.5874909652461,91.99587414690015,132.09125367794888,6.389152990624406,0.7741875182711284,14.621190268737383,0.4684980750761978,1.0445560248287147,0.9627536316080224,44913.58671877944,63.094660870208365,31830895.502921037,103.4856632271745,91.99587414690015,48.369235757287704,100.56501063218847,48.369235757287704,37.44685859160569,22.660893845196085,0.1647744776722213,budget,0.0,0.0,1.0,0.0
8349,3.9880256109130636,0.16339622032757634,0.5388245118522563,0.8583573285988159,0.2745184320765347,0.12784920720621235,175.82606708054348,96.35961289098385,106.59273214936,6.595304662694727,0.8336686341013508,31.445825295815386,0.3333043172152657,1.0318428847002932,0.8841521633759679,55346.812257116115,49.96169622892663,35246748.20667877,200.46372413330909,96.35961289098385,61.873868224460615,91.23061187718636,49.96169622892663,41.65149905255587,16.652449048498905,-6.446775291758421,clean_energy,0.0,0.0,0.0,0.0
8350,2.2050081435920714,0.14504366102878966,0.45292945848349886,0.8415003368522471,0.18229819347259307,0.3221523334822536,115.27671438519735,101.94132193133132,137.80230918258619,10.524469847535043,0.8115622313350935,30.814792545077285,0.22084796094809384,1.0916309254348657,0.9495627022900296,36160.813654321195,59.037845068221905,23807002.088251557,206.52047740275123,101.94132193133132,76.37368277762504,103.65720114592969,59.037845068221905,47.912885276781715,13.038387702086286,4.059705029618144,clean_energy,0.0,0.0,1.0,0.0
8351,3.8265700012985757,0.15237528183416,0.6751848166267352,0.9230053210975895,0.1636148223120763,0.2129629711146816,224.4038158040071,122.77195073652496,51.81600135009572,4.957107270123617,0.9216079324763102,9.5155426217589,0.15538554491236392,1.2474319733662382,0.8824240867890379,64852.403526152826,61.01251319456349,11944433.36306553,53.2274075655546,122.77195073652496,95.66749924662915,110.07640199291502,53.2274075655546,49.05480103756469,8.270769728846183,31.268488686959607,robot_supply,0.0,0.0,1.0,0.0
8352,4.071043078442619,0.17194752720783596,0.601888964114615,0.668297770968315,0.2335729117483561,0.2531588779694275,167.46613085243277,112.1434864314976,131.35477699354198,5.617525169226949,0.8858290411650817,23.158288680964493,0.2859457553347069,1.0650110826517103,0.859649461362679,53676.40477723117,47.46573629281133,39250856.68976957,234.38086549187972,112.1434864314976,42.7660515879307,91.55362035468262,42.7660515879307,37.88341047255307,12.228770923993885,2.496350867594689,budget,0.0,0.0,1.0,0.0
8353,2.650657661664479,0.15113813607991494,0.42856703683828756,0.7283491009387779,0.17776267891239306,0.1895704951983423,203.4847337145345,134.3067941560345,162.52914046848713,10.233909536986356,0.8497575793654206,14.56919907581821,0.2400492041354661,1.183393620550505,0.8842485262793209,31979.395765558635,43.432928522243756,13105765.791877797,64.40662919835385,134.3067941560345,62.96661329462095,104.64140649801338,43.432928522243756,36.90746020581319,10.4260399250372,11.912221204957776,clean_energy,0.0,0.0,1.0,0.0
8354,4.152159344612185,0.17397466993174318,0.40885780728778653,0.861444281200992,0.31324163771308555,0.14277695012519254,130.45545818501512,77.38172136096156,127.79195883212891,6.013371383685551,0.9220079723443222,6.833747868694865,0.1882412936972429,1.167677402684057,0.9815358858892693,48232.660639118076,41.81862108113362,66985220.34079945,513.4719640921377,77.38172136096156,47.05594497995671,114.6117273876377,41.81862108113362,38.55710202925154,7.871991332947387,23.851362827609286,clean_energy,0.0,0.0,1.0,0.0
