"scenario","display_name","year","years_from_2026","planned_capacity_gtco2_y","actual_gross_removal_gtco2_y","durable_credit_gtco2_y","binding_constraint","clean_generation_available_twh_y","energy_limited_capacity_gtco2_y","robots_in_service_for_aether","robot_limited_capacity_gtco2_y","storage_limited_capacity_gtco2_y","budget_limited_capacity_gtco2_y","learned_cost_usd_tco2","annual_cost_trillion_usd","energy_twh_y","average_power_tw","residual_emissions_gtco2_y","rebound_or_delayed_abatement_gtco2_y","net_after_emissions_rebound_gtco2_y","cumulative_gross_removal_gtco2","cumulative_durable_credit_gtco2","cumulative_net_after_emissions_rebound_gtco2","cumulative_energy_twh","cumulative_cost_trillion_usd","scenario_interpretation"
"energy_delayed","Energy-delayed buildout","2055","29","100","46.9794928799397","39.8855894550688","clean_energy","39149.5773999497","46.9794928799397","510188711.885244","10203.7742377049","100","107.142857142857","84","3.94627740191493","39149.5773999497","4.46912984017691","6.5","7.04692393199095","26.3386655230778","430.808821679336","365.756689605756","-422.464633646144","359007.351399447","36.1879410210642","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2056","30","100","51.9630421679336","44.1166228005757","clean_energy","43302.5351399447","51.9630421679336","637735889.856554","12754.7177971311","100","107.142857142857","84","4.36489554210643","43302.5351399447","4.94321177396629","5.8","7.79445632519004","30.5221664753856","482.77186384727","409.873312406332","-391.942467170759","402309.886539391","40.5528365631706","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2057","31","100","57.444946384727","48.7707594806332","clean_energy","47870.7886539392","57.444946384727","797169862.320693","15943.3972464139","100","107.142857142857","84","4.82537549631707","47870.7886539392","5.46470190113461","5.1","8.61674195770905","35.0540175229242","540.216810231997","458.644071886965","-356.888449647834","450180.67519333","45.3782120594877","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2058","32","100","63.4750410231997","53.8903098286966","clean_energy","52895.8675193331","63.4750410231997","996462327.900866","19929.2465580173","100","107.142857142857","84","5.33190344594878","52895.8675193331","6.03834104101976","4.4","9.52125615347996","39.9690536752166","603.691851255196","512.534381715662","-316.919395972618","503076.542712664","50.7101155054365","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2059","33","100","70.1081451255197","59.5218152115662","clean_energy","58423.4542712664","70.1081451255197","1245577909.87608","24911.5581975217","100","107.142857142857","84","5.88908419054365","58423.4542712664","6.66934409489343","3.7","10.516221768828","45.3055934427383","673.799996380716","572.056196927228","-271.613802529879","561499.99698393","56.5991996959801","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"energy_delayed","Energy-delayed buildout","2060","34","100","77.4045596380717","65.7164711327228","clean_energy","64503.799698393","77.4045596380717","1556972387.3451","31139.4477469021","100","107.142857142857","84","6.50198300959802","64503.799698393","7.36344745415446","3","11.6106839457107","51.1057871870121","751.204556018788","637.772668059951","-220.508015342867","626003.796682323","63.1011827055782","A case where AI and robotics improve, but dedicated clean energy and firm power do not arrive fast enough."
"rebound_failure","Rebound failure","2026","0","0","0","0","startup","493","0.7395","205988.88","4.57753066666667","0","31.6666666666667","300","0","0","0","42.2","0","-42.2","0","0","-42.2","0","0","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2027","1","5","1.59732","1.3736952","clean_energy","1064.88","1.59732","467594.7576","10.3909946133333","4.73490412632454","125","76","0.12139632","1064.88","0.121561643835616","41.59","0.9264456","-41.1427504","1.59732","1.3736952","-83.3427504","1064.88","0.12139632","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2028","2","10","2.5923912","2.229456432","clean_energy","1728.2608","2.5923912","799834.222152","17.7740938256","9.8037603194712","125","76","0.1970217312","1728.2608","0.1972900456621","40.98","1.503586896","-40.254130464","4.1897112","3.603151632","-123.596880864","2793.1408","0.3184180512","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2029","3","15","3.746673792","3.22213946112","clean_energy","2497.782528","3.746673792","1221778.34213304","27.1506298251787","15.0068142557346","125","76","0.284747208192","2497.782528","0.285134991780822","40.37","2.17307079936","-39.32093133824","7.936384992","6.82529109312","-162.91781220224","5290.923328","0.603165259392","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2030","4","20","5.08564159872","4.3736517748992","clean_energy","3390.42773248","5.08564159872","1757647.37450896","39.0588305446436","20.2989783609929","125","76","0.38650876150272","3390.42773248","0.387035129278539","39.76","2.9496721272576","-38.3360203523584","13.02202659072","11.1989428680192","-201.253832554598","8681.35106048","0.98967402089472","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2031","5","25","6.6388442545152","5.70940605888307","clean_energy","4425.8961696768","6.6388442545152","2438201.04562638","54.182245458364","25.6584072672622","125","76","0.504552163343155","4425.8961696768","0.50523928877589","39.15","3.85052966761882","-37.2911236087358","19.6608708452352","16.9083489269023","-238.544956163334","13107.2472301568","1.49422618423788","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2032","6","30","8.44055933523763","7.25888102830436","clean_energy","5627.03955682509","8.44055933523763","3302504.2079455","73.388982398789","31.0720568351295","125","76","0.64148250947806","5627.03955682509","0.642356113792818","38.54","4.89552441443783","-36.1766433861335","28.1014301804728","24.1672299552066","-274.721599549468","18734.2867869819","2.13570869371594","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2033","7","35","10.5305488288757","9.05627199283306","clean_energy","7020.3658859171","10.5305488288757","4400169.22409079","97.7815383131286","36.5312162596239","125","76","0.800321710994549","7020.3658859171","0.801411630812454","37.93","6.10771832074788","-34.9814463279148","38.6319790093485","33.2235019480397","-309.703045877382","25754.652672899","2.93603040471048","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2034","8","40","12.9549366414958","11.1412455116863","clean_energy","8636.62442766384","12.9549366414958","5588214.9145953","124.182553657673","42.0296405739023","125","76","0.984575184753677","8636.62442766384","0.985916030555232","37.32","7.51386325206754","-33.6926177403812","51.5869156508442","44.364747459726","-343.395663617764","34391.2771005628","3.92060558946416","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2035","9","45","15.7672265041351","13.5598147935562","clean_energy","10511.48433609","15.7672265041351","7097032.94153603","157.711843145245","47.5626259999762","125","76","1.19830921431427","10511.48433609","1.19994113425685","36.71","9.14499137239834","-32.2951765788422","67.3541421549793","57.9245622532822","-375.690840196606","44902.7614366529","5.11891480377843","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2036","10","50","19.0294827447967","16.3653551605251","clean_energy","12686.3218298645","19.0294827447967","9013231.83575076","200.294040794461","53.1264980908665","125","76","1.44624068860455","12686.3218298645","1.44821025455074","36.1","11.0370999919821","-30.7717448314569","86.383624899776","74.2899174138074","-406.462585028063","57589.0832665173","6.56515549238298","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2037","11","55","22.8136999839642","19.6197819862092","clean_energy","15209.1333226428","22.8136999839642","11446804.4314035","254.373431808966","58.718304818748","125","76","1.73384119878128","15209.1333226428","1.73620243409164","35.49","13.2319459906992","-29.10216400449","109.19732488374","93.9096994000165","-435.564749032553","72798.2165891601","8.29899669116425","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2038","12","60","27.2033919813984","23.3949171040026","clean_energy","18135.5946542656","27.2033919813984","14537441.6278824","323.054258397387","64.3356211060306","125","76","2.06745779058628","18135.5946542656","2.07027336235909","34.88","15.7779673492111","-27.2630502452084","136.400716865139","117.304616504019","-462.827799277761","90933.8112434257","10.3664544817505","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2039","13","65","32.2954346984222","27.7740738406431","clean_energy","21530.2897989481","32.2954346984222","18462550.8674107","410.278908164681","69.9764183022286","125","76","2.45445303708008","21530.2897989481","2.45779563914933","34.27","18.7313521250849","-25.2272782844418","168.696151563561","145.078690344662","-488.055077562203","112464.101042374","12.8209075188306","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2040","14","70","38.2022042501697","32.8538956551459","clean_energy","25468.1361667798","38.2022042501697","23447439.6016115","521.054213369145","75.6389736377048","125","76","2.9033675230129","25468.1361667798","2.907321480226","33.66","22.1572784650984","-22.9633828099525","206.89835581373","177.932585999808","-511.018460372156","137932.237209154","15.7242750418435","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2041","15","75","45.0540569301969","38.7464889599693","clean_energy","30036.0379534646","45.0540569301969","29778248.2940466","661.738850978814","81.3218054019372","125","76","3.42410832669496","30036.0379534646","3.42877145587495","33.05","26.1313530195142","-20.4348640595449","251.952412743927","216.679074959777","-531.4533244317","167968.275162618","19.1483833685385","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2042","16","80","53.0022060390283","45.5818971935644","clean_energy","35334.8040260189","53.0022060390283","37818375.3334392","840.408340743094","87.0236252956428","125","76","4.02816765896615","35334.8040260189","4.03365342762773","32.44","30.7412795026364","-17.5993823090721","304.954618782956","262.260972153342","-549.052706740772","203303.079188637","23.1765510275046","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2043","17","85","62.2220590052729","53.5109707445347","clean_energy","41481.3726701819","62.2220590052729","48029336.6734678","1067.31859274373","92.7433026096301","125","76","4.72887648440074","41481.3726701819","4.73531651486095","31.83","36.0887942230583","-14.4078234785236","367.176677788228","315.771942897877","-563.460530219296","244784.451858819","27.9054275119054","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2044","18","90","72.9170884461165","62.7086960636602","clean_energy","48611.392297411","72.9170884461165","60997257.5753042","1355.49461278454","98.4798367671226","125","76","5.54169872190486","48611.392297411","5.54924569605148","31.22","42.2919112987476","-10.8032152350874","440.093766234345","378.480638961537","-574.263745454383","293395.84415623","33.4471262338102","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2045","19","95","85.3233225974951","73.3780574338458","clean_energy","56882.2150649968","85.3233225974951","77466517.1206363","1721.47815823636","104.232335917853","125","76","6.48457251740963","56882.2150649968","6.49340354623251","30.61","49.4875271065472","-6.71946967270136","525.41708883184","451.858696395383","-580.983215127085","350278.059221227","39.9316987512199","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2046","20","100","99.7145542130944","85.7545166232612","clean_energy","66476.3694753962","99.7145542130944","98382476.7432081","2186.27726096018","110","125","76","7.57830612019517","66476.3694753962","7.58862665244249","30","57.8344414435947","-2.07992482033358","625.131643044935","537.613213018644","-583.063139947418","416754.428696623","47.510004871415","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2047","21","100","100","86","planned_target","77605.5885914596","116.408382887189","124945745.463874","2776.57212141943","110","125","76","7.6","66666.6666666667","7.6103500761035","29.5","58","-1.49999999999999","725.131643044935","623.613213018644","-584.563139947418","483421.09536329","55.110004871415","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2048","22","100","100","86","planned_target","90515.4827660932","135.77322414914","158681096.73912","3526.24659420267","110","125","76","7.6","66666.6666666667","7.6103500761035","29","58","-0.999999999999993","825.131643044935","709.613213018644","-585.563139947418","550087.762029956","62.710004871415","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2049","23","100","100","86","planned_target","105490.960008668","158.236440013002","201524992.858683","4478.3331746374","110","125","76","7.6","66666.6666666667","7.6103500761035","28.5","58","-0.499999999999993","925.131643044935","795.613213018644","-586.063139947418","616754.428696623","70.310004871415","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2050","24","100","100","86","planned_target","122862.513610055","184.293770415082","255936740.930527","5687.48313178949","110","125","76","7.6","66666.6666666667","7.6103500761035","28","58","7.105427357601E-15","1025.13164304493","881.613213018644","-586.063139947418","683421.09536329","77.910004871415","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2051","25","100","100","86","planned_target","143013.515787664","214.520273681496","325039660.98177","7223.10357737266","110","125","76","7.6","66666.6666666667","7.6103500761035","27","58","1.00000000000001","1125.13164304493","967.613213018644","-585.063139947418","750087.762029956","85.510004871415","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2052","26","100","100","86","planned_target","166388.67831369","249.583017470535","412800369.446847","9173.34154326327","110","125","76","7.6","66666.6666666667","7.6103500761035","26","58","2.00000000000001","1225.13164304493","1053.61321301864","-583.063139947418","816754.428696623","93.110004871415","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2053","27","100","100","86","planned_target","193503.86684388","290.25580026582","524256469.197496","11650.1437599444","110","125","76","7.6","66666.6666666667","7.6103500761035","25","58","3.00000000000001","1325.13164304493","1139.61321301864","-580.063139947418","883421.095363289","100.710004871415","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2054","28","100","100","86","planned_target","224957.485538901","337.436228308352","665805715.88082","14795.6825751293","110","125","76","7.6","66666.6666666667","7.6103500761035","24","58","4.00000000000001","1425.13164304493","1225.61321301864","-576.063139947418","950087.762029956","108.310004871415","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2055","29","100","100","86","planned_target","261443.683225125","392.165524837688","845573259.168641","18790.5168704143","110","125","76","7.6","66666.6666666667","7.6103500761035","23","58","5.00000000000001","1525.13164304493","1311.61321301864","-571.063139947418","1016754.42869662","115.910004871415","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2056","30","100","100","86","planned_target","303767.672541145","455.651508811718","1073878039.14417","23863.9564254261","110","125","76","7.6","66666.6666666667","7.6103500761035","22","58","6.00000000000001","1625.13164304493","1397.61321301864","-565.063139947418","1083421.09536329","123.510004871415","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2057","31","100","100","86","planned_target","352863.500147729","529.295250221593","1363825109.7131","30307.2246602912","110","125","76","7.6","66666.6666666667","7.6103500761035","21","58","7.00000000000001","1725.13164304493","1483.61321301864","-558.063139947418","1150087.76202996","131.110004871415","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2058","32","100","100","86","planned_target","409814.660171365","614.721990257048","1732057889.33564","38490.1753185698","110","125","76","7.6","66666.6666666667","7.6103500761035","20","58","8.00000000000001","1825.13164304493","1569.61321301864","-550.063139947418","1216754.42869662","138.710004871415","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2059","33","100","100","86","planned_target","475878.005798784","713.817008698175","2199713519.45626","48882.5226545836","110","125","76","7.6","66666.6666666667","7.6103500761035","19","58","9.00000000000001","1925.13164304493","1655.61321301864","-541.063139947418","1283421.09536329","146.310004871415","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
"rebound_failure","Rebound failure","2060","34","100","100","86","planned_target","552511.486726589","828.767230089883","2793636169.70945","62080.8037713212","110","125","76","7.6","66666.6666666667","7.6103500761035","18","58","10","2025.13164304493","1741.61321301864","-531.063139947418","1350087.76202996","153.910004871415","A physical buildout case where governance fails and cheap removal licenses too much continued emissions."
