publication_status,absolute_projection_accepted,failure_reason,case,display_name,emissions_policy,matched_no_aether_case,carbon_baseline_id,carbon_baseline_method,forcing_policy,forcing_policy_name,year,co2_ppm,co2_erf_w_m2,non_co2_positive_forcing_w_m2,aerosol_forcing_w_m2,total_erf_w_m2,surface_temperature_anomaly_c,deep_ocean_temperature_index_c,ocean_heat_uptake_w_m2,temperature_change_vs_2026_c,emulator_caveat,avoided_temperature_vs_matched_no_aether_c
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2051,450.084746,2.731789,0.543000,-0.147000,3.127789,1.696022,0.767524,0.889008,0.241261,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.231933
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2052,450.093242,2.731896,0.536000,-0.144000,3.123896,1.697691,0.776345,0.882073,0.242930,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.248378
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2053,450.151825,2.732634,0.529000,-0.141000,3.120634,1.699473,0.785098,0.875279,0.244712,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.264717
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2054,450.253824,2.733919,0.522000,-0.138000,3.117919,1.701386,0.793784,0.868656,0.246625,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.280923
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2055,450.397562,2.735729,0.515000,-0.135000,3.115729,1.703443,0.802407,0.862221,0.248682,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.296976
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2056,450.579143,2.738014,0.508000,-0.132000,3.114014,1.705653,0.810966,0.855985,0.250892,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.312860
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2057,450.795303,2.740733,0.501000,-0.129000,3.112733,1.708018,0.819466,0.849952,0.253257,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.328567
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2058,451.044302,2.743864,0.494000,-0.126000,3.111864,1.710537,0.827907,0.844124,0.255776,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.344094
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2059,451.324778,2.747389,0.487000,-0.123000,3.111389,1.713211,0.836292,0.838499,0.258450,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.359436
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2060,451.634717,2.751281,0.480000,-0.120000,3.111281,1.716036,0.844623,0.833073,0.261275,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.374595
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2061,451.994103,2.755791,0.473000,-0.117000,3.111791,1.719031,0.852901,0.827843,0.264270,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.389567
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2062,452.389943,2.760754,0.466000,-0.114000,3.112754,1.722198,0.861130,0.822824,0.267437,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.404353
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2063,452.810724,2.766025,0.459000,-0.111000,3.114025,1.725526,0.869310,0.818015,0.270765,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.418956
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2064,453.255257,2.771589,0.452000,-0.108000,3.115589,1.729004,0.877444,0.813405,0.274243,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.433382
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2065,453.721643,2.777420,0.445000,-0.105000,3.117420,1.732625,0.885534,0.808983,0.277863,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.447632
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2066,454.209176,2.783509,0.438000,-0.102000,3.119509,1.736377,0.893581,0.804736,0.281616,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.461713
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2067,454.717398,2.789849,0.431000,-0.099000,3.121849,1.740256,0.901588,0.800657,0.285495,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.475626
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2068,455.243948,2.796411,0.424000,-0.096000,3.124411,1.744251,0.909555,0.796735,0.289490,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.489377
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2069,455.790619,2.803215,0.417000,-0.093000,3.127215,1.748358,0.917484,0.792961,0.293597,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.502969
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2070,456.354282,2.810223,0.410000,-0.090000,3.130223,1.752570,0.925378,0.789330,0.297809,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.516407
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2071,456.980966,2.818003,0.403000,-0.087000,3.134003,1.756929,0.933236,0.785832,0.302168,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.529683
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2072,457.642824,2.826209,0.396000,-0.084000,3.138209,1.761439,0.941061,0.782508,0.306678,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.542801
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2073,458.318598,2.834575,0.389000,-0.081000,3.142575,1.766083,0.948855,0.779359,0.311322,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.555765
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2074,459.006511,2.843079,0.382000,-0.078000,3.147079,1.770845,0.956618,0.776367,0.316084,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.568580
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2075,459.705177,2.851702,0.375000,-0.075000,3.151702,1.775710,0.964354,0.773515,0.320949,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.581253
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2076,460.413487,2.860432,0.368000,-0.072000,3.156432,1.780665,0.972061,0.770789,0.325904,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.593787
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2077,461.130601,2.869256,0.361000,-0.069000,3.161256,1.785700,0.979743,0.768174,0.330939,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.606187
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2078,461.855901,2.878167,0.354000,-0.066000,3.166167,1.790803,0.987400,0.765659,0.336042,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.618458
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2079,462.588877,2.887158,0.347000,-0.063000,3.171158,1.795967,0.995032,0.763233,0.341206,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.630604
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2080,463.327215,2.896200,0.340000,-0.060000,3.176200,1.801184,1.002641,0.760889,0.346423,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.642627
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2081,464.098807,2.905634,0.333000,-0.057000,3.181634,1.806473,1.010227,0.758615,0.351712,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.654527
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2082,464.886736,2.915252,0.326000,-0.054000,3.187252,1.811834,1.017792,0.756433,0.357073,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.666306
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2083,465.676518,2.924876,0.319000,-0.051000,3.192876,1.817254,1.025335,0.754341,0.362493,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.677966
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2084,466.467941,2.934504,0.312000,-0.048000,3.198504,1.822719,1.032858,0.752323,0.367957,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.689515
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2085,467.260092,2.944124,0.305000,-0.045000,3.204124,1.828218,1.040362,0.750367,0.373457,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.700957
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2086,468.051247,2.953716,0.298000,-0.042000,3.209716,1.833742,1.047846,0.748463,0.378981,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.712295
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2087,468.840910,2.963273,0.291000,-0.039000,3.215273,1.839281,1.055312,0.746601,0.384520,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.723534
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2088,469.628655,2.972792,0.284000,-0.036000,3.220792,1.844828,1.062760,0.744770,0.390067,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.734677
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2089,470.413224,2.982256,0.277000,-0.033000,3.226256,1.850375,1.070190,0.742965,0.395614,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.745729
quarantined_hybrid_off_reference,false,Hybrid zero-future CO2 response fails (late rebound above initial); absolute ppm/temperature trajectories quarantined.,aether_constant_emissions_58pct_rebound,"AETHER, 58% rebound",constant,baseline_constant_emissions_no_aether,rcmip_v5.1.0_ssp245_world_co2,"published evolving reference plus Joos future emissions anomalies; conditional hybrid screen, not historical reservoir calibration",active_full_forcing_management,Active full-forcing management,2090,471.193427,2.991652,0.270000,-0.030000,3.231652,1.855916,1.077602,0.741176,0.401155,"Conditional hybrid concentration/two-box diagnostic; historical CO2 sourced, non-CO2 history synthetic, thermal state unvalidated. Matched controls isolate AETHER within these assumptions; absolute temperature is not a validated prediction.",0.756692
